date,category,period,metric,mw,time_from,time_to,frequency_hz,classification,source_sha256
2024-12-10,minimum,Day,Consumption,3194,09:00,09:30,50.03,official_observed_reference,ab419843817dcbb183c43f72f0024aa19a605f8031f4de8754ba547308d2b849
2024-12-11,maximum,Day,Generation,1456,17:00,17:30,50.02,official_observed_reference,2559366648e338b8f692c34ccb392bbb45b08c862a8dd7772949048037f8e9fd
2024-12-11,maximum,Day,Consumption,3991,17:30,18:00,50.06,official_observed_reference,2559366648e338b8f692c34ccb392bbb45b08c862a8dd7772949048037f8e9fd
2024-12-11,maximum,Evening,Generation,1601,18:30,19:00,50.03,official_observed_reference,2559366648e338b8f692c34ccb392bbb45b08c862a8dd7772949048037f8e9fd
2024-12-11,maximum,Evening,Consumption,4402,19:00,19:30,49.98,official_observed_reference,2559366648e338b8f692c34ccb392bbb45b08c862a8dd7772949048037f8e9fd
2024-12-11,maximum,Morning,Generation,484,08:00,08:30,50.02,official_observed_reference,2559366648e338b8f692c34ccb392bbb45b08c862a8dd7772949048037f8e9fd
2024-12-11,maximum,Morning,Consumption,3496,06:30,07:00,49.99,official_observed_reference,2559366648e338b8f692c34ccb392bbb45b08c862a8dd7772949048037f8e9fd
2024-12-11,minimum,Night,Generation,128,03:30,04:00,50.10,official_observed_reference,2559366648e338b8f692c34ccb392bbb45b08c862a8dd7772949048037f8e9fd
2024-12-11,minimum,Night,Consumption,3028,03:30,04:00,50.10,official_observed_reference,2559366648e338b8f692c34ccb392bbb45b08c862a8dd7772949048037f8e9fd
2024-12-11,minimum,Day,Generation,202,14:00,14:30,50.06,official_observed_reference,2559366648e338b8f692c34ccb392bbb45b08c862a8dd7772949048037f8e9fd
2024-12-11,minimum,Day,Consumption,3107,09:30,10:00,50.06,official_observed_reference,2559366648e338b8f692c34ccb392bbb45b08c862a8dd7772949048037f8e9fd
2024-12-12,maximum,Day,Generation,1473,17:30,18:00,49.97,official_observed_reference,d19c14b789d4b9372c62fa8ca672629bcc13b1267b9b76608cd032d210d81e0e
2024-12-12,maximum,Day,Consumption,3811,17:30,18:00,49.97,official_observed_reference,d19c14b789d4b9372c62fa8ca672629bcc13b1267b9b76608cd032d210d81e0e
2024-12-12,maximum,Evening,Generation,1558,18:30,19:00,50.09,official_observed_reference,d19c14b789d4b9372c62fa8ca672629bcc13b1267b9b76608cd032d210d81e0e
2024-12-12,maximum,Evening,Consumption,4245,18:30,19:00,50.09,official_observed_reference,d19c14b789d4b9372c62fa8ca672629bcc13b1267b9b76608cd032d210d81e0e
2024-12-12,maximum,Morning,Generation,958,07:30,08:00,50.07,official_observed_reference,d19c14b789d4b9372c62fa8ca672629bcc13b1267b9b76608cd032d210d81e0e
2024-12-12,maximum,Morning,Consumption,3528,07:00,07:30,50.05,official_observed_reference,d19c14b789d4b9372c62fa8ca672629bcc13b1267b9b76608cd032d210d81e0e
2024-12-12,minimum,Night,Generation,157,04:00,04:30,49.97,official_observed_reference,d19c14b789d4b9372c62fa8ca672629bcc13b1267b9b76608cd032d210d81e0e
2024-12-12,minimum,Night,Consumption,3095,03:00,03:30,50.02,official_observed_reference,d19c14b789d4b9372c62fa8ca672629bcc13b1267b9b76608cd032d210d81e0e
2024-12-12,minimum,Day,Generation,275,05:30,06:00,50.14,official_observed_reference,d19c14b789d4b9372c62fa8ca672629bcc13b1267b9b76608cd032d210d81e0e
2024-12-12,minimum,Day,Consumption,3391,13:00,13:30,50.03,official_observed_reference,d19c14b789d4b9372c62fa8ca672629bcc13b1267b9b76608cd032d210d81e0e
2024-12-13,maximum,Day,Generation,1376,17:30,18:00,50.05,official_observed_reference,3d5b2b0663a0670b14d44a89c209cf057fdcbf8d18b436854811681bb2d3713d
2024-12-13,maximum,Day,Consumption,3767,17:30,18:00,50.05,official_observed_reference,3d5b2b0663a0670b14d44a89c209cf057fdcbf8d18b436854811681bb2d3713d
2024-12-13,maximum,Evening,Generation,1473,18:00,18:30,50.04,official_observed_reference,3d5b2b0663a0670b14d44a89c209cf057fdcbf8d18b436854811681bb2d3713d
2024-12-13,maximum,Evening,Consumption,4087,18:30,19:00,50.04,official_observed_reference,3d5b2b0663a0670b14d44a89c209cf057fdcbf8d18b436854811681bb2d3713d
2024-12-13,maximum,Morning,Generation,474,08:30,09:00,50.05,official_observed_reference,3d5b2b0663a0670b14d44a89c209cf057fdcbf8d18b436854811681bb2d3713d
2024-12-13,maximum,Morning,Consumption,3417,07:00,07:30,49.99,official_observed_reference,3d5b2b0663a0670b14d44a89c209cf057fdcbf8d18b436854811681bb2d3713d
2024-12-13,minimum,Night,Generation,92,03:30,04:00,50.09,official_observed_reference,3d5b2b0663a0670b14d44a89c209cf057fdcbf8d18b436854811681bb2d3713d
2024-12-13,minimum,Night,Consumption,2835,03:30,04:00,50.09,official_observed_reference,3d5b2b0663a0670b14d44a89c209cf057fdcbf8d18b436854811681bb2d3713d
2024-12-13,minimum,Day,Generation,120,05:30,06:00,50.10,official_observed_reference,3d5b2b0663a0670b14d44a89c209cf057fdcbf8d18b436854811681bb2d3713d
2024-12-13,minimum,Day,Consumption,3260,12:30,13:00,50.17,official_observed_reference,3d5b2b0663a0670b14d44a89c209cf057fdcbf8d18b436854811681bb2d3713d
2024-12-14,maximum,Day,Generation,1273,17:30,18:00,50.02,official_observed_reference,75d759b2ffb822522ee5393972fb4095dfb124fe6e114ff20e9a64e7c563479b
2024-12-14,maximum,Day,Consumption,3592,17:30,18:00,50.02,official_observed_reference,75d759b2ffb822522ee5393972fb4095dfb124fe6e114ff20e9a64e7c563479b
2024-12-14,maximum,Evening,Generation,1560,18:30,19:00,50.06,official_observed_reference,75d759b2ffb822522ee5393972fb4095dfb124fe6e114ff20e9a64e7c563479b
2024-12-14,maximum,Evening,Consumption,4015,18:30,19:00,50.06,official_observed_reference,75d759b2ffb822522ee5393972fb4095dfb124fe6e114ff20e9a64e7c563479b
2024-12-14,maximum,Morning,Generation,579,07:30,08:00,50.04,official_observed_reference,75d759b2ffb822522ee5393972fb4095dfb124fe6e114ff20e9a64e7c563479b
2024-12-14,maximum,Morning,Consumption,3232,07:00,07:30,49.98,official_observed_reference,75d759b2ffb822522ee5393972fb4095dfb124fe6e114ff20e9a64e7c563479b
2024-12-14,minimum,Night,Generation,212,05:00,05:30,50.07,official_observed_reference,75d759b2ffb822522ee5393972fb4095dfb124fe6e114ff20e9a64e7c563479b
2024-12-14,minimum,Night,Consumption,2845,04:00,04:30,49.95,official_observed_reference,75d759b2ffb822522ee5393972fb4095dfb124fe6e114ff20e9a64e7c563479b
2024-12-14,minimum,Day,Generation,211,05:30,06:00,50.25,official_observed_reference,75d759b2ffb822522ee5393972fb4095dfb124fe6e114ff20e9a64e7c563479b
2024-12-14,minimum,Day,Consumption,3199,13:30,14:00,50.00,official_observed_reference,75d759b2ffb822522ee5393972fb4095dfb124fe6e114ff20e9a64e7c563479b
2024-12-15,maximum,Day,Generation,1017,17:30,18:00,50.05,official_observed_reference,48ae8f877f50ef4f523c6f588b0e012e199938394347544fa219d31092559de8
2024-12-15,maximum,Day,Consumption,3154,17:30,18:00,50.05,official_observed_reference,48ae8f877f50ef4f523c6f588b0e012e199938394347544fa219d31092559de8
2024-12-15,maximum,Evening,Generation,1321,18:30,19:00,50.06,official_observed_reference,48ae8f877f50ef4f523c6f588b0e012e199938394347544fa219d31092559de8
2024-12-15,maximum,Evening,Consumption,3743,19:00,19:30,49.99,official_observed_reference,48ae8f877f50ef4f523c6f588b0e012e199938394347544fa219d31092559de8
2024-12-15,maximum,Morning,Generation,627,07:30,08:00,50.08,official_observed_reference,48ae8f877f50ef4f523c6f588b0e012e199938394347544fa219d31092559de8
2024-12-15,maximum,Morning,Consumption,2903,06:00,06:30,50.12,official_observed_reference,48ae8f877f50ef4f523c6f588b0e012e199938394347544fa219d31092559de8
2024-12-15,minimum,Night,Generation,269,05:00,05:30,50.06,official_observed_reference,48ae8f877f50ef4f523c6f588b0e012e199938394347544fa219d31092559de8
2024-12-15,minimum,Night,Consumption,2695,03:30,04:00,50.06,official_observed_reference,48ae8f877f50ef4f523c6f588b0e012e199938394347544fa219d31092559de8
2024-12-15,minimum,Day,Generation,224,15:00,15:30,50.03,official_observed_reference,48ae8f877f50ef4f523c6f588b0e012e199938394347544fa219d31092559de8
2024-12-15,minimum,Day,Consumption,2278,11:30,12:00,49.94,official_observed_reference,48ae8f877f50ef4f523c6f588b0e012e199938394347544fa219d31092559de8
2024-12-17,maximum,Day,Generation,1474,17:30,18:00,50.05,official_observed_reference,ea748aa1a5d03069625993a541c0a6252ae739526428c1ed9049ea1fa2960a0f
2024-12-17,maximum,Day,Consumption,3793,17:30,18:00,50.05,official_observed_reference,ea748aa1a5d03069625993a541c0a6252ae739526428c1ed9049ea1fa2960a0f
2024-12-17,maximum,Evening,Generation,1647,18:30,19:00,50.09,official_observed_reference,ea748aa1a5d03069625993a541c0a6252ae739526428c1ed9049ea1fa2960a0f
2024-12-17,maximum,Evening,Consumption,4234,19:00,19:30,50.09,official_observed_reference,ea748aa1a5d03069625993a541c0a6252ae739526428c1ed9049ea1fa2960a0f
2024-12-17,maximum,Morning,Generation,856,07:30,08:00,50.04,official_observed_reference,ea748aa1a5d03069625993a541c0a6252ae739526428c1ed9049ea1fa2960a0f
2024-12-17,maximum,Morning,Consumption,3267,06:30,07:00,49.73,official_observed_reference,ea748aa1a5d03069625993a541c0a6252ae739526428c1ed9049ea1fa2960a0f
2024-12-17,minimum,Night,Generation,262,01:00,01:30,50.01,official_observed_reference,ea748aa1a5d03069625993a541c0a6252ae739526428c1ed9049ea1fa2960a0f
2024-12-17,minimum,Night,Consumption,2827,04:30,05:00,50.06,official_observed_reference,ea748aa1a5d03069625993a541c0a6252ae739526428c1ed9049ea1fa2960a0f
2024-12-17,minimum,Day,Generation,276,13:30,14:00,50.08,official_observed_reference,ea748aa1a5d03069625993a541c0a6252ae739526428c1ed9049ea1fa2960a0f
2024-12-17,minimum,Day,Consumption,2985,09:30,10:00,50.02,official_observed_reference,ea748aa1a5d03069625993a541c0a6252ae739526428c1ed9049ea1fa2960a0f
2024-12-18,maximum,Day,Generation,1548,17:30,18:00,50.05,official_observed_reference,a3dc5769d3ed33cb69cd8c8b525625f49ad2fd55e5e5659411fd7cbfc1c341db
2024-12-18,maximum,Day,Consumption,3804,17:30,18:00,50.05,official_observed_reference,a3dc5769d3ed33cb69cd8c8b525625f49ad2fd55e5e5659411fd7cbfc1c341db
2024-12-18,maximum,Evening,Generation,1621,19:00,19:30,50.06,official_observed_reference,a3dc5769d3ed33cb69cd8c8b525625f49ad2fd55e5e5659411fd7cbfc1c341db
2024-12-18,maximum,Evening,Consumption,4291,19:00,19:30,50.06,official_observed_reference,a3dc5769d3ed33cb69cd8c8b525625f49ad2fd55e5e5659411fd7cbfc1c341db
2024-12-18,maximum,Morning,Generation,1014,08:00,08:30,50.06,official_observed_reference,a3dc5769d3ed33cb69cd8c8b525625f49ad2fd55e5e5659411fd7cbfc1c341db
2024-12-18,maximum,Morning,Consumption,3351,07:00,07:30,49.92,official_observed_reference,a3dc5769d3ed33cb69cd8c8b525625f49ad2fd55e5e5659411fd7cbfc1c341db
2024-12-18,minimum,Night,Generation,230,01:00,01:30,49.93,official_observed_reference,a3dc5769d3ed33cb69cd8c8b525625f49ad2fd55e5e5659411fd7cbfc1c341db
2024-12-18,minimum,Night,Consumption,2877,04:00,04:30,50.01,official_observed_reference,a3dc5769d3ed33cb69cd8c8b525625f49ad2fd55e5e5659411fd7cbfc1c341db
2024-12-18,minimum,Day,Generation,258,05:30,06:00,50.12,official_observed_reference,a3dc5769d3ed33cb69cd8c8b525625f49ad2fd55e5e5659411fd7cbfc1c341db
2024-12-18,minimum,Day,Consumption,3038,11:30,12:00,50.06,official_observed_reference,a3dc5769d3ed33cb69cd8c8b525625f49ad2fd55e5e5659411fd7cbfc1c341db
2024-12-19,maximum,Day,Generation,1594,17:30,18:00,50.04,official_observed_reference,9e381d406886df95d1581af7192d32ff17c656af78f9e5efda0bc648fbf2aa87
2024-12-19,maximum,Day,Consumption,3889,17:00,17:30,50.06,official_observed_reference,9e381d406886df95d1581af7192d32ff17c656af78f9e5efda0bc648fbf2aa87
2024-12-19,maximum,Evening,Generation,1620,18:00,18:30,50.07,official_observed_reference,9e381d406886df95d1581af7192d32ff17c656af78f9e5efda0bc648fbf2aa87
2024-12-19,maximum,Evening,Consumption,4384,18:30,19:00,50.03,official_observed_reference,9e381d406886df95d1581af7192d32ff17c656af78f9e5efda0bc648fbf2aa87
2024-12-19,maximum,Morning,Generation,1598,08:00,08:30,50.05,official_observed_reference,9e381d406886df95d1581af7192d32ff17c656af78f9e5efda0bc648fbf2aa87
2024-12-19,maximum,Morning,Consumption,3396,07:00,07:30,49.86,official_observed_reference,9e381d406886df95d1581af7192d32ff17c656af78f9e5efda0bc648fbf2aa87
2024-12-19,minimum,Night,Generation,234,02:30,03:00,50.05,official_observed_reference,9e381d406886df95d1581af7192d32ff17c656af78f9e5efda0bc648fbf2aa87
2024-12-19,minimum,Night,Consumption,2927,04:00,04:30,50.06,official_observed_reference,9e381d406886df95d1581af7192d32ff17c656af78f9e5efda0bc648fbf2aa87
2024-12-19,minimum,Day,Generation,327,05:30,06:00,50.06,official_observed_reference,9e381d406886df95d1581af7192d32ff17c656af78f9e5efda0bc648fbf2aa87
2024-12-19,minimum,Day,Consumption,3017,11:00,11:30,50.03,official_observed_reference,9e381d406886df95d1581af7192d32ff17c656af78f9e5efda0bc648fbf2aa87
2024-12-20,maximum,Day,Generation,1596,17:30,18:00,50.08,official_observed_reference,e036e3883a9673b2a193140833c911980477eac4ae5a8c56c5682c32fec3e1da
2024-12-20,maximum,Day,Consumption,3921,16:30,17:00,50.06,official_observed_reference,e036e3883a9673b2a193140833c911980477eac4ae5a8c56c5682c32fec3e1da
2024-12-20,maximum,Evening,Generation,1616,18:00,18:30,50.02,official_observed_reference,e036e3883a9673b2a193140833c911980477eac4ae5a8c56c5682c32fec3e1da
2024-12-20,maximum,Evening,Consumption,4331,19:00,19:30,50.02,official_observed_reference,e036e3883a9673b2a193140833c911980477eac4ae5a8c56c5682c32fec3e1da
2024-12-20,maximum,Morning,Generation,1567,08:00,08:30,49.97,official_observed_reference,e036e3883a9673b2a193140833c911980477eac4ae5a8c56c5682c32fec3e1da
2024-12-20,maximum,Morning,Consumption,3464,07:00,07:30,50.01,official_observed_reference,e036e3883a9673b2a193140833c911980477eac4ae5a8c56c5682c32fec3e1da
2024-12-20,minimum,Night,Generation,195,02:00,02:30,49.99,official_observed_reference,e036e3883a9673b2a193140833c911980477eac4ae5a8c56c5682c32fec3e1da
2024-12-20,minimum,Night,Consumption,3011,04:00,04:30,49.99,official_observed_reference,e036e3883a9673b2a193140833c911980477eac4ae5a8c56c5682c32fec3e1da
2024-12-20,minimum,Day,Generation,429,05:30,06:00,50.13,official_observed_reference,e036e3883a9673b2a193140833c911980477eac4ae5a8c56c5682c32fec3e1da
2024-12-20,minimum,Day,Consumption,3214,09:30,10:00,49.98,official_observed_reference,e036e3883a9673b2a193140833c911980477eac4ae5a8c56c5682c32fec3e1da
2024-12-21,maximum,Day,Generation,1443,17:30,18:00,49.98,official_observed_reference,7950d545da37326a359fda7883002d028d74bd5c99d8974aec5ce848ff61955e
2024-12-21,maximum,Day,Consumption,3786,17:30,18:00,49.98,official_observed_reference,7950d545da37326a359fda7883002d028d74bd5c99d8974aec5ce848ff61955e
2024-12-21,maximum,Evening,Generation,1612,18:30,19:00,50.03,official_observed_reference,7950d545da37326a359fda7883002d028d74bd5c99d8974aec5ce848ff61955e
2024-12-21,maximum,Evening,Consumption,4333,18:30,19:00,50.03,official_observed_reference,7950d545da37326a359fda7883002d028d74bd5c99d8974aec5ce848ff61955e
2024-12-21,maximum,Morning,Generation,1464,08:00,08:30,49.97,official_observed_reference,7950d545da37326a359fda7883002d028d74bd5c99d8974aec5ce848ff61955e
2024-12-21,maximum,Morning,Consumption,3430,07:00,07:30,50.07,official_observed_reference,7950d545da37326a359fda7883002d028d74bd5c99d8974aec5ce848ff61955e
2024-12-21,minimum,Night,Generation,187,01:30,02:00,50.10,official_observed_reference,7950d545da37326a359fda7883002d028d74bd5c99d8974aec5ce848ff61955e
2024-12-21,minimum,Night,Consumption,3091,04:30,05:00,50.06,official_observed_reference,7950d545da37326a359fda7883002d028d74bd5c99d8974aec5ce848ff61955e
2024-12-21,minimum,Day,Generation,188,05:30,06:00,50.09,official_observed_reference,7950d545da37326a359fda7883002d028d74bd5c99d8974aec5ce848ff61955e
2024-12-21,minimum,Day,Consumption,3250,13:30,14:00,50.05,official_observed_reference,7950d545da37326a359fda7883002d028d74bd5c99d8974aec5ce848ff61955e
2024-12-22,maximum,Day,Generation,1022,17:30,18:00,50.06,official_observed_reference,5f1dde8cb2399386348b2182ed47b94b47cdc1b8ca09088c1c8afd7980d8a58d
2024-12-22,maximum,Day,Consumption,3297,17:30,18:00,50.06,official_observed_reference,5f1dde8cb2399386348b2182ed47b94b47cdc1b8ca09088c1c8afd7980d8a58d
2024-12-22,maximum,Evening,Generation,1139,19:00,19:30,50.03,official_observed_reference,5f1dde8cb2399386348b2182ed47b94b47cdc1b8ca09088c1c8afd7980d8a58d
2024-12-22,maximum,Evening,Consumption,3873,18:30,19:00,50.04,official_observed_reference,5f1dde8cb2399386348b2182ed47b94b47cdc1b8ca09088c1c8afd7980d8a58d
2024-12-22,maximum,Morning,Generation,921,07:30,08:00,50.03,official_observed_reference,5f1dde8cb2399386348b2182ed47b94b47cdc1b8ca09088c1c8afd7980d8a58d
2024-12-22,maximum,Morning,Consumption,3208,06:30,07:00,50.06,official_observed_reference,5f1dde8cb2399386348b2182ed47b94b47cdc1b8ca09088c1c8afd7980d8a58d
2024-12-22,minimum,Night,Generation,140,01:30,02:00,50.02,official_observed_reference,5f1dde8cb2399386348b2182ed47b94b47cdc1b8ca09088c1c8afd7980d8a58d
2024-12-22,minimum,Night,Consumption,3059,04:30,05:00,50.05,official_observed_reference,5f1dde8cb2399386348b2182ed47b94b47cdc1b8ca09088c1c8afd7980d8a58d
2024-12-22,minimum,Day,Generation,165,06:00,06:30,50.10,official_observed_reference,5f1dde8cb2399386348b2182ed47b94b47cdc1b8ca09088c1c8afd7980d8a58d
2024-12-22,minimum,Day,Consumption,2538,11:00,11:30,50.05,official_observed_reference,5f1dde8cb2399386348b2182ed47b94b47cdc1b8ca09088c1c8afd7980d8a58d
2024-12-23,maximum,Day,Generation,1564,17:30,18:00,50.07,official_observed_reference,2ab0bbbcaf92e7b1e094ddee90aa80e64a62620feec37b45c0eb6e0b7e2e4204
2024-12-23,maximum,Day,Consumption,3840,17:30,18:00,50.07,official_observed_reference,2ab0bbbcaf92e7b1e094ddee90aa80e64a62620feec37b45c0eb6e0b7e2e4204
2024-12-23,maximum,Evening,Generation,1587,18:30,19:00,50.12,official_observed_reference,2ab0bbbcaf92e7b1e094ddee90aa80e64a62620feec37b45c0eb6e0b7e2e4204
2024-12-23,maximum,Evening,Consumption,4225,19:00,19:30,50.02,official_observed_reference,2ab0bbbcaf92e7b1e094ddee90aa80e64a62620feec37b45c0eb6e0b7e2e4204
2024-12-23,maximum,Morning,Generation,918,08:30,09:00,50.01,official_observed_reference,2ab0bbbcaf92e7b1e094ddee90aa80e64a62620feec37b45c0eb6e0b7e2e4204
2024-12-23,maximum,Morning,Consumption,3254,07:00,07:30,49.96,official_observed_reference,2ab0bbbcaf92e7b1e094ddee90aa80e64a62620feec37b45c0eb6e0b7e2e4204
2024-12-23,minimum,Night,Generation,214,03:30,04:00,50.11,official_observed_reference,2ab0bbbcaf92e7b1e094ddee90aa80e64a62620feec37b45c0eb6e0b7e2e4204
2024-12-23,minimum,Night,Consumption,2877,03:30,04:00,50.11,official_observed_reference,2ab0bbbcaf92e7b1e094ddee90aa80e64a62620feec37b45c0eb6e0b7e2e4204
2024-12-23,minimum,Day,Generation,233,05:30,06:00,50.11,official_observed_reference,2ab0bbbcaf92e7b1e094ddee90aa80e64a62620feec37b45c0eb6e0b7e2e4204
2024-12-23,minimum,Day,Consumption,3084,09:00,09:30,49.87,official_observed_reference,2ab0bbbcaf92e7b1e094ddee90aa80e64a62620feec37b45c0eb6e0b7e2e4204
2024-12-24,maximum,Day,Generation,1587,17:30,18:00,50.01,official_observed_reference,9e59e4f715e013093625d5d40d36992f0d4a3bc0f95155ad1a14fe0936d725ee
2024-12-24,maximum,Day,Consumption,3688,17:00,17:30,50.06,official_observed_reference,9e59e4f715e013093625d5d40d36992f0d4a3bc0f95155ad1a14fe0936d725ee
2024-12-24,maximum,Evening,Generation,1639,18:30,19:00,50.06,official_observed_reference,9e59e4f715e013093625d5d40d36992f0d4a3bc0f95155ad1a14fe0936d725ee
2024-12-24,maximum,Evening,Consumption,4225,18:30,19:00,50.06,official_observed_reference,9e59e4f715e013093625d5d40d36992f0d4a3bc0f95155ad1a14fe0936d725ee
2024-12-24,maximum,Morning,Generation,910,08:30,09:00,50.05,official_observed_reference,9e59e4f715e013093625d5d40d36992f0d4a3bc0f95155ad1a14fe0936d725ee
2024-12-24,maximum,Morning,Consumption,3203,06:30,07:00,50.06,official_observed_reference,9e59e4f715e013093625d5d40d36992f0d4a3bc0f95155ad1a14fe0936d725ee
2024-12-24,minimum,Night,Generation,205,04:00,04:30,50.04,official_observed_reference,9e59e4f715e013093625d5d40d36992f0d4a3bc0f95155ad1a14fe0936d725ee
2024-12-24,minimum,Night,Consumption,2907,03:00,03:30,50.02,official_observed_reference,9e59e4f715e013093625d5d40d36992f0d4a3bc0f95155ad1a14fe0936d725ee
2024-12-24,minimum,Day,Generation,286,14:30,15:00,49.98,official_observed_reference,9e59e4f715e013093625d5d40d36992f0d4a3bc0f95155ad1a14fe0936d725ee
2024-12-24,minimum,Day,Consumption,3108,09:00,09:30,50.03,official_observed_reference,9e59e4f715e013093625d5d40d36992f0d4a3bc0f95155ad1a14fe0936d725ee
2024-12-25,maximum,Day,Generation,1536,17:30,18:00,50,official_observed_reference,e6b7afe698c6f039cfc662eec6062adef927ee02cd99dffe181fa235e7dd8603
2024-12-25,maximum,Day,Consumption,3300,17:30,18:00,50.00,official_observed_reference,e6b7afe698c6f039cfc662eec6062adef927ee02cd99dffe181fa235e7dd8603
2024-12-25,maximum,Evening,Generation,1559,18:00,18:30,49.99,official_observed_reference,e6b7afe698c6f039cfc662eec6062adef927ee02cd99dffe181fa235e7dd8603
2024-12-25,maximum,Evening,Consumption,3797,18:30,19:00,49.94,official_observed_reference,e6b7afe698c6f039cfc662eec6062adef927ee02cd99dffe181fa235e7dd8603
2024-12-25,maximum,Morning,Generation,700,08:30,09:00,50.06,official_observed_reference,e6b7afe698c6f039cfc662eec6062adef927ee02cd99dffe181fa235e7dd8603
2024-12-25,maximum,Morning,Consumption,2974,05:30,06:00,50.14,official_observed_reference,e6b7afe698c6f039cfc662eec6062adef927ee02cd99dffe181fa235e7dd8603
2024-12-25,minimum,Night,Generation,193,04:00,04:30,50.07,official_observed_reference,e6b7afe698c6f039cfc662eec6062adef927ee02cd99dffe181fa235e7dd8603
2024-12-25,minimum,Night,Consumption,2809,03:30,04:00,50.06,official_observed_reference,e6b7afe698c6f039cfc662eec6062adef927ee02cd99dffe181fa235e7dd8603
2024-12-25,minimum,Day,Generation,217,15:00,15:30,50.01,official_observed_reference,e6b7afe698c6f039cfc662eec6062adef927ee02cd99dffe181fa235e7dd8603
2024-12-25,minimum,Day,Consumption,2593,10:30,11:00,50.06,official_observed_reference,e6b7afe698c6f039cfc662eec6062adef927ee02cd99dffe181fa235e7dd8603
2024-12-26,maximum,Day,Generation,1492,17:30,18:00,50.09,official_observed_reference,11af0eccc8ac8a6a1eb99164d893811bc6e1d8eb4cd3c88c0d82517ffc030bdd
2024-12-26,maximum,Day,Consumption,3768,17:30,18:00,50.09,official_observed_reference,11af0eccc8ac8a6a1eb99164d893811bc6e1d8eb4cd3c88c0d82517ffc030bdd
2024-12-26,maximum,Evening,Generation,1492,17:30,18:00,50.09,official_observed_reference,11af0eccc8ac8a6a1eb99164d893811bc6e1d8eb4cd3c88c0d82517ffc030bdd
2024-12-26,maximum,Evening,Consumption,4113,19:00,19:30,50.04,official_observed_reference,11af0eccc8ac8a6a1eb99164d893811bc6e1d8eb4cd3c88c0d82517ffc030bdd
2024-12-26,maximum,Morning,Generation,953,08:30,09:00,49.99,official_observed_reference,11af0eccc8ac8a6a1eb99164d893811bc6e1d8eb4cd3c88c0d82517ffc030bdd
2024-12-26,maximum,Morning,Consumption,3141,08:30,09:00,49.99,official_observed_reference,11af0eccc8ac8a6a1eb99164d893811bc6e1d8eb4cd3c88c0d82517ffc030bdd
2024-12-26,minimum,Night,Generation,148,04:00,04:30,50.05,official_observed_reference,11af0eccc8ac8a6a1eb99164d893811bc6e1d8eb4cd3c88c0d82517ffc030bdd
2024-12-26,minimum,Night,Consumption,2760,03:00,03:30,49.97,official_observed_reference,11af0eccc8ac8a6a1eb99164d893811bc6e1d8eb4cd3c88c0d82517ffc030bdd
2024-12-26,minimum,Day,Generation,174,05:30,06:00,50.13,official_observed_reference,11af0eccc8ac8a6a1eb99164d893811bc6e1d8eb4cd3c88c0d82517ffc030bdd
2024-12-26,minimum,Day,Consumption,3073,09:00,09:30,49.86,official_observed_reference,11af0eccc8ac8a6a1eb99164d893811bc6e1d8eb4cd3c88c0d82517ffc030bdd
2024-12-27,maximum,Day,Generation,1304,17:30,18:00,50.14,official_observed_reference,9b39eff121fc9cf8dbe3dfdacabf794f1cc007169df4d7ff13633f72c6e3a4ab
2024-12-27,maximum,Day,Consumption,3908,17:30,18:00,50.14,official_observed_reference,9b39eff121fc9cf8dbe3dfdacabf794f1cc007169df4d7ff13633f72c6e3a4ab
2024-12-27,maximum,Evening,Generation,1306,19:00,19:30,50.04,official_observed_reference,9b39eff121fc9cf8dbe3dfdacabf794f1cc007169df4d7ff13633f72c6e3a4ab
2024-12-27,maximum,Evening,Consumption,4385,18:30,19:00,50.08,official_observed_reference,9b39eff121fc9cf8dbe3dfdacabf794f1cc007169df4d7ff13633f72c6e3a4ab
2024-12-27,maximum,Morning,Generation,878,08:00,08:30,50.06,official_observed_reference,9b39eff121fc9cf8dbe3dfdacabf794f1cc007169df4d7ff13633f72c6e3a4ab
2024-12-27,maximum,Morning,Consumption,3341,07:00,07:30,50.07,official_observed_reference,9b39eff121fc9cf8dbe3dfdacabf794f1cc007169df4d7ff13633f72c6e3a4ab
2024-12-27,minimum,Night,Generation,106,04:00,04:30,50.07,official_observed_reference,9b39eff121fc9cf8dbe3dfdacabf794f1cc007169df4d7ff13633f72c6e3a4ab
2024-12-27,minimum,Night,Consumption,2993,03:00,03:30,50.00,official_observed_reference,9b39eff121fc9cf8dbe3dfdacabf794f1cc007169df4d7ff13633f72c6e3a4ab
2024-12-27,minimum,Day,Generation,151,05:30,06:00,50.22,official_observed_reference,9b39eff121fc9cf8dbe3dfdacabf794f1cc007169df4d7ff13633f72c6e3a4ab
2024-12-27,minimum,Day,Consumption,3244,09:00,09:30,50.02,official_observed_reference,9b39eff121fc9cf8dbe3dfdacabf794f1cc007169df4d7ff13633f72c6e3a4ab
2024-12-28,maximum,Day,Generation,919,17:30,18:00,50.07,official_observed_reference,9bb07579b5162668f32f353aab72188fa99e5ce274854fcc386051537c903a0e
2024-12-28,maximum,Day,Consumption,3814,17:30,18:00,50.07,official_observed_reference,9bb07579b5162668f32f353aab72188fa99e5ce274854fcc386051537c903a0e
2024-12-28,maximum,Evening,Generation,1311,18:30,19:00,50.04,official_observed_reference,9bb07579b5162668f32f353aab72188fa99e5ce274854fcc386051537c903a0e
