date,station_name_as_reported,generation_mu,month_cumulative_mu,source_daily_average_mu,reported_maximum_output_mw,reported_maximum_output_time,planned_shutdown_reported,forced_shutdown_reported,machines_available_reported,mp_reported,ep_reported,classification,source_sha256
2024-06-23,Pallivasal,0.4849,11.0505,0.4805,20.4,3,,2,4,4,4,official_observed_reference,8edcece5f7a0b374231ff10ab03b21b221716769744d003615b0636721aaed78
2024-06-23,Kuttiadi,1.3602,38.7839,1.6863,191.4,21,1,,5,,5,official_observed_reference,8edcece5f7a0b374231ff10ab03b21b221716769744d003615b0636721aaed78
2024-06-23,Panniar,0.0536,11.0793,0.4817,28.6,1,,,2,,,official_observed_reference,8edcece5f7a0b374231ff10ab03b21b221716769744d003615b0636721aaed78
2024-06-23,Neriamangalam,0.8696,17.2626,0.7505,76,23,,,4,,4,official_observed_reference,8edcece5f7a0b374231ff10ab03b21b221716769744d003615b0636721aaed78
2024-06-23,Lower Periyar,1.7,28.2,1.2261,158,,,,3,,3,official_observed_reference,8edcece5f7a0b374231ff10ab03b21b221716769744d003615b0636721aaed78
2024-06-23,"Poringalkuthu, PLBE",0.5851,12.6235,0.5488,52.44,22,,,6,1,6,official_observed_reference,8edcece5f7a0b374231ff10ab03b21b221716769744d003615b0636721aaed78
2024-06-23,Sengulam,0.3805,7.4793,0.3252,50.4,19,,,4,,4,official_observed_reference,8edcece5f7a0b374231ff10ab03b21b221716769744d003615b0636721aaed78
2024-06-23,Kakkad,0.6204,19.2575,0.8373,37.3,2,,,2,2,2,official_observed_reference,8edcece5f7a0b374231ff10ab03b21b221716769744d003615b0636721aaed78
2024-06-23,Kallada,0.1395,3.3404,0.1452,6,8,,,2,1,1,official_observed_reference,8edcece5f7a0b374231ff10ab03b21b221716769744d003615b0636721aaed78
2024-06-23,Malankara,0.0738,1.7884,0.0778,3.6,,,,2,2,2,official_observed_reference,8edcece5f7a0b374231ff10ab03b21b221716769744d003615b0636721aaed78
2024-06-23,Maniyar,0.1476,3.6032,0.1567,,,,,3,2,3,official_observed_reference,8edcece5f7a0b374231ff10ab03b21b221716769744d003615b0636721aaed78
2024-06-23,Kuthungal,0.0753,1.0776,0.0469,7.4,21,,,3,1,2,official_observed_reference,8edcece5f7a0b374231ff10ab03b21b221716769744d003615b0636721aaed78
2024-06-24,Idukki,5.763,232.996,9.7082,630,22,1,,5,3,5,official_observed_reference,1a737599f18c333ac5d6977bb45f670f1708675e4659f3a1a928f7488029decc
2024-06-24,Sabarigiri,4.4958,130.5406,5.4392,300.8,,,,6,6,6,official_observed_reference,1a737599f18c333ac5d6977bb45f670f1708675e4659f3a1a928f7488029decc
2024-06-24,Idamalayar,1.0889,24.3755,1.0156,51.8,1,,,2,2,2,official_observed_reference,1a737599f18c333ac5d6977bb45f670f1708675e4659f3a1a928f7488029decc
2024-06-24,Sholayar,0.0694,11.5679,0.482,36.4,23,,,3,,,official_observed_reference,1a737599f18c333ac5d6977bb45f670f1708675e4659f3a1a928f7488029decc
2024-06-24,Pallivasal,0.4843,11.5348,0.4806,20.4,7,,2,4,4,4,official_observed_reference,1a737599f18c333ac5d6977bb45f670f1708675e4659f3a1a928f7488029decc
2024-06-24,Kuttiadi,1.7134,40.4973,1.6874,198,21,1,,5,,5,official_observed_reference,1a737599f18c333ac5d6977bb45f670f1708675e4659f3a1a928f7488029decc
2024-06-24,Panniar,0.1311,11.2104,0.4671,29,21,,,2,,2,official_observed_reference,1a737599f18c333ac5d6977bb45f670f1708675e4659f3a1a928f7488029decc
2024-06-24,Neriamangalam,0.9096,18.1722,0.7572,76.2,19,,,4,1,4,official_observed_reference,1a737599f18c333ac5d6977bb45f670f1708675e4659f3a1a928f7488029decc
2024-06-24,Lower Periyar,2.036,30.236,1.2598,162,22,,,3,1,3,official_observed_reference,1a737599f18c333ac5d6977bb45f670f1708675e4659f3a1a928f7488029decc
2024-06-24,"Poringalkuthu, PLBE",1.2504,13.8739,0.5781,52.66,14,,,6,6,6,official_observed_reference,1a737599f18c333ac5d6977bb45f670f1708675e4659f3a1a928f7488029decc
2024-06-24,Sengulam,0.3894,7.8687,0.3279,50.2,23,,,4,1,4,official_observed_reference,1a737599f18c333ac5d6977bb45f670f1708675e4659f3a1a928f7488029decc
2024-06-24,Kakkad,0.8099,20.0674,0.8361,39.12,23,,,2,2,2,official_observed_reference,1a737599f18c333ac5d6977bb45f670f1708675e4659f3a1a928f7488029decc
2024-06-24,Kallada,0.1403,3.4807,0.145,6,,,,2,,1,official_observed_reference,1a737599f18c333ac5d6977bb45f670f1708675e4659f3a1a928f7488029decc
2024-06-24,Malankara,0.0765,1.8649,0.0777,3.6,,,,2,2,2,official_observed_reference,1a737599f18c333ac5d6977bb45f670f1708675e4659f3a1a928f7488029decc
2024-06-24,Maniyar,0.188,3.7913,0.158,,,,,3,3,3,official_observed_reference,1a737599f18c333ac5d6977bb45f670f1708675e4659f3a1a928f7488029decc
2024-06-24,Kuthungal,0.0887,1.1663,0.0486,7.2,19,,,3,2,2,official_observed_reference,1a737599f18c333ac5d6977bb45f670f1708675e4659f3a1a928f7488029decc
2024-06-25,Idukki,5.825,238.821,9.5528,614,,1,,5,2,5,official_observed_reference,fba2850ef4d06b511f52e1044a25deb53bd717fb3f65320a898fe6d8821a1689
2024-06-25,Sabarigiri,4.8769,135.4175,5.4167,301.2,16,,,6,6,6,official_observed_reference,fba2850ef4d06b511f52e1044a25deb53bd717fb3f65320a898fe6d8821a1689
2024-06-25,Idamalayar,0.7913,25.1668,1.0067,51.4,22,,,2,1,2,official_observed_reference,fba2850ef4d06b511f52e1044a25deb53bd717fb3f65320a898fe6d8821a1689
2024-06-25,Sholayar,0.0927,11.6606,0.4664,36.4,,,,3,,2,official_observed_reference,fba2850ef4d06b511f52e1044a25deb53bd717fb3f65320a898fe6d8821a1689
2024-06-25,Pallivasal,0.4847,12.0195,0.4808,20.4,8,,2,4,4,4,official_observed_reference,fba2850ef4d06b511f52e1044a25deb53bd717fb3f65320a898fe6d8821a1689
2024-06-25,Kuttiadi,1.4967,41.994,1.6798,192.2,,1,,5,,4,official_observed_reference,fba2850ef4d06b511f52e1044a25deb53bd717fb3f65320a898fe6d8821a1689
2024-06-25,Panniar,0.0901,11.3005,0.452,29.2,18,,,2,,2,official_observed_reference,fba2850ef4d06b511f52e1044a25deb53bd717fb3f65320a898fe6d8821a1689
2024-06-25,Neriamangalam,1.3961,19.5683,0.7827,77.8,20,,,4,3,4,official_observed_reference,fba2850ef4d06b511f52e1044a25deb53bd717fb3f65320a898fe6d8821a1689
2024-06-25,Lower Periyar,3.236,33.472,1.3389,162,,,,3,3,3,official_observed_reference,fba2850ef4d06b511f52e1044a25deb53bd717fb3f65320a898fe6d8821a1689
2024-06-25,"Poringalkuthu, PLBE",1.2669,15.1408,0.6056,54.18,22,,,6,6,6,official_observed_reference,fba2850ef4d06b511f52e1044a25deb53bd717fb3f65320a898fe6d8821a1689
2024-06-25,Sengulam,0.5492,8.4179,0.3367,50,,,,4,,4,official_observed_reference,fba2850ef4d06b511f52e1044a25deb53bd717fb3f65320a898fe6d8821a1689
2024-06-25,Kakkad,0.9253,20.9927,0.8397,40.02,21,,,2,2,2,official_observed_reference,fba2850ef4d06b511f52e1044a25deb53bd717fb3f65320a898fe6d8821a1689
2024-06-25,Kallada,0.1417,3.6224,0.1449,6,,,,2,1,1,official_observed_reference,fba2850ef4d06b511f52e1044a25deb53bd717fb3f65320a898fe6d8821a1689
2024-06-25,Malankara,0.0759,1.9408,0.0776,3.6,,,,2,1,1,official_observed_reference,fba2850ef4d06b511f52e1044a25deb53bd717fb3f65320a898fe6d8821a1689
2024-06-25,Maniyar,0.2007,3.992,0.1597,,,,,3,3,3,official_observed_reference,fba2850ef4d06b511f52e1044a25deb53bd717fb3f65320a898fe6d8821a1689
2024-06-25,Kuthungal,0.1763,1.3426,0.0537,17,22,,,3,1,3,official_observed_reference,fba2850ef4d06b511f52e1044a25deb53bd717fb3f65320a898fe6d8821a1689
2024-06-26,Idukki,5.311,244.132,9.3897,604,19,1,,5,1,5,official_observed_reference,a3afe108f3bfb17640d2680dc7e14b8dca30deff7420d0bea76121eeb9a62a05
2024-06-26,Sabarigiri,3.5532,138.9707,5.345,300.8,,,,6,,6,official_observed_reference,a3afe108f3bfb17640d2680dc7e14b8dca30deff7420d0bea76121eeb9a62a05
2024-06-26,Idamalayar,1.1171,26.2839,1.0109,53.6,16,,,2,2,2,official_observed_reference,a3afe108f3bfb17640d2680dc7e14b8dca30deff7420d0bea76121eeb9a62a05
2024-06-26,Sholayar,0.0442,11.7048,0.4502,32.2,20,,,3,,2,official_observed_reference,a3afe108f3bfb17640d2680dc7e14b8dca30deff7420d0bea76121eeb9a62a05
2024-06-26,Pallivasal,0.4864,12.5059,0.481,20.4,3,,2,4,4,4,official_observed_reference,a3afe108f3bfb17640d2680dc7e14b8dca30deff7420d0bea76121eeb9a62a05
2024-06-26,Kuttiadi,2.2445,44.2385,1.7015,194,22,1,,5,2,5,official_observed_reference,a3afe108f3bfb17640d2680dc7e14b8dca30deff7420d0bea76121eeb9a62a05
2024-06-26,Panniar,0.0135,11.314,0.4352,15.2,20,,,2,,1,official_observed_reference,a3afe108f3bfb17640d2680dc7e14b8dca30deff7420d0bea76121eeb9a62a05
2024-06-26,Neriamangalam,1.8125,21.3808,0.8223,77.4,2,,,4,4,4,official_observed_reference,a3afe108f3bfb17640d2680dc7e14b8dca30deff7420d0bea76121eeb9a62a05
2024-06-26,Lower Periyar,3.934,37.406,1.4387,168,3,,,3,3,3,official_observed_reference,a3afe108f3bfb17640d2680dc7e14b8dca30deff7420d0bea76121eeb9a62a05
2024-06-26,"Poringalkuthu, PLBE",1.3045,16.4453,0.6325,55.54,14,,,6,6,6,official_observed_reference,a3afe108f3bfb17640d2680dc7e14b8dca30deff7420d0bea76121eeb9a62a05
2024-06-26,Sengulam,0.5165,8.9344,0.3436,51,22,,,4,4,2,official_observed_reference,a3afe108f3bfb17640d2680dc7e14b8dca30deff7420d0bea76121eeb9a62a05
2024-06-26,Kakkad,0.9258,21.9185,0.843,40.2,23,,,2,2,2,official_observed_reference,a3afe108f3bfb17640d2680dc7e14b8dca30deff7420d0bea76121eeb9a62a05
2024-06-26,Kallada,0.1452,3.7676,0.1449,6.2,9,,,2,1,1,official_observed_reference,a3afe108f3bfb17640d2680dc7e14b8dca30deff7420d0bea76121eeb9a62a05
2024-06-26,Malankara,0.0698,2.0106,0.0773,3.6,,,,2,1,1,official_observed_reference,a3afe108f3bfb17640d2680dc7e14b8dca30deff7420d0bea76121eeb9a62a05
2024-06-26,Maniyar,0.1754,4.1674,0.1603,,,,,3,3,3,official_observed_reference,a3afe108f3bfb17640d2680dc7e14b8dca30deff7420d0bea76121eeb9a62a05
2024-06-26,Kuthungal,0.4172,1.7598,0.0677,20.8,11,,,3,3,3,official_observed_reference,a3afe108f3bfb17640d2680dc7e14b8dca30deff7420d0bea76121eeb9a62a05
2024-06-27,Idukki,5.326,249.458,9.2392,580,21,1,,5,2,4,official_observed_reference,17dabe2ed79610cec915a9b0f752476a6cd6bfe87d5351b5cd568317ddb7c70e
2024-06-27,Sabarigiri,3.9199,142.8906,5.2922,300.6,21,,,6,2,6,official_observed_reference,17dabe2ed79610cec915a9b0f752476a6cd6bfe87d5351b5cd568317ddb7c70e
2024-06-27,Idamalayar,1.055,27.3389,1.0126,53.6,18,,,2,2,2,official_observed_reference,17dabe2ed79610cec915a9b0f752476a6cd6bfe87d5351b5cd568317ddb7c70e
2024-06-27,Sholayar,0.1427,11.8475,0.4388,36.2,19,,,3,,2,official_observed_reference,17dabe2ed79610cec915a9b0f752476a6cd6bfe87d5351b5cd568317ddb7c70e
2024-06-27,Pallivasal,0.4459,12.9518,0.4797,20.6,20,,2,4,4,4,official_observed_reference,17dabe2ed79610cec915a9b0f752476a6cd6bfe87d5351b5cd568317ddb7c70e
2024-06-27,Kuttiadi,2.8689,47.1074,1.7447,194.2,11,1,,5,1,5,official_observed_reference,17dabe2ed79610cec915a9b0f752476a6cd6bfe87d5351b5cd568317ddb7c70e
2024-06-27,Panniar,0.0878,11.4018,0.4223,30.4,20,,,2,,2,official_observed_reference,17dabe2ed79610cec915a9b0f752476a6cd6bfe87d5351b5cd568317ddb7c70e
2024-06-27,Neriamangalam,1.8126,23.1934,0.859,77.4,21,,,4,4,4,official_observed_reference,17dabe2ed79610cec915a9b0f752476a6cd6bfe87d5351b5cd568317ddb7c70e
2024-06-27,Lower Periyar,3.94,41.346,1.5313,168,3,,,3,3,3,official_observed_reference,17dabe2ed79610cec915a9b0f752476a6cd6bfe87d5351b5cd568317ddb7c70e
2024-06-27,"Poringalkuthu, PLBE",1.3089,17.7542,0.6576,55.14,21,,,6,6,6,official_observed_reference,17dabe2ed79610cec915a9b0f752476a6cd6bfe87d5351b5cd568317ddb7c70e
2024-06-27,Sengulam,0.3115,9.2459,0.3424,50.8,,,,4,,4,official_observed_reference,17dabe2ed79610cec915a9b0f752476a6cd6bfe87d5351b5cd568317ddb7c70e
2024-06-27,Kakkad,0.8864,22.8049,0.8446,40.08,,,,2,2,2,official_observed_reference,17dabe2ed79610cec915a9b0f752476a6cd6bfe87d5351b5cd568317ddb7c70e
2024-06-27,Kallada,0.1496,3.9172,0.1451,6.4,8,,,2,1,1,official_observed_reference,17dabe2ed79610cec915a9b0f752476a6cd6bfe87d5351b5cd568317ddb7c70e
2024-06-27,Malankara,0.0692,2.0798,0.077,3.45,,,,2,2,2,official_observed_reference,17dabe2ed79610cec915a9b0f752476a6cd6bfe87d5351b5cd568317ddb7c70e
2024-06-27,Maniyar,0.1626,4.33,0.1604,,,,,3,3,3,official_observed_reference,17dabe2ed79610cec915a9b0f752476a6cd6bfe87d5351b5cd568317ddb7c70e
2024-06-27,Kuthungal,0.3636,2.1234,0.0786,20.6,5,,,3,3,2,official_observed_reference,17dabe2ed79610cec915a9b0f752476a6cd6bfe87d5351b5cd568317ddb7c70e
2024-06-28,Idukki,5.693,255.151,9.1125,624,21,1,,5,2,5,official_observed_reference,d26120fc16c3c89b1c170d0a7412d71a8c7004e22de06ca10326bd36f9b9809c
2024-06-28,Sabarigiri,4.3866,147.2772,5.2599,300.4,23,,,6,4,6,official_observed_reference,d26120fc16c3c89b1c170d0a7412d71a8c7004e22de06ca10326bd36f9b9809c
2024-06-28,Idamalayar,0.6761,28.015,1.0005,52,,,,2,1,1,official_observed_reference,d26120fc16c3c89b1c170d0a7412d71a8c7004e22de06ca10326bd36f9b9809c
2024-06-28,Sholayar,0.5664,12.4139,0.4434,36.4,8,,,3,,2,official_observed_reference,d26120fc16c3c89b1c170d0a7412d71a8c7004e22de06ca10326bd36f9b9809c
2024-06-28,Pallivasal,0.4872,13.439,0.48,20.6,6,,2,4,4,4,official_observed_reference,d26120fc16c3c89b1c170d0a7412d71a8c7004e22de06ca10326bd36f9b9809c
2024-06-28,Kuttiadi,3.755,50.8624,1.8165,197.8,20,1,,5,5,5,official_observed_reference,d26120fc16c3c89b1c170d0a7412d71a8c7004e22de06ca10326bd36f9b9809c
2024-06-28,Panniar,0.0637,11.4655,0.4095,29.8,18,,,2,,2,official_observed_reference,d26120fc16c3c89b1c170d0a7412d71a8c7004e22de06ca10326bd36f9b9809c
2024-06-28,Neriamangalam,1.7647,24.9581,0.8914,77.4,9,,,4,4,4,official_observed_reference,d26120fc16c3c89b1c170d0a7412d71a8c7004e22de06ca10326bd36f9b9809c
2024-06-28,Lower Periyar,3.936,45.282,1.6172,168,,,,3,3,3,official_observed_reference,d26120fc16c3c89b1c170d0a7412d71a8c7004e22de06ca10326bd36f9b9809c
2024-06-28,"Poringalkuthu, PLBE",1.3079,19.0622,0.6808,55.14,14,,,6,6,6,official_observed_reference,d26120fc16c3c89b1c170d0a7412d71a8c7004e22de06ca10326bd36f9b9809c
2024-06-28,Sengulam,0.4189,9.6648,0.3452,52,20,,,4,1,4,official_observed_reference,d26120fc16c3c89b1c170d0a7412d71a8c7004e22de06ca10326bd36f9b9809c
2024-06-28,Kakkad,0.8912,23.6961,0.8463,39.06,1,,,2,2,2,official_observed_reference,d26120fc16c3c89b1c170d0a7412d71a8c7004e22de06ca10326bd36f9b9809c
2024-06-28,Kallada,0.1524,4.0696,0.1453,6.4,,,,2,1,1,official_observed_reference,d26120fc16c3c89b1c170d0a7412d71a8c7004e22de06ca10326bd36f9b9809c
2024-06-28,Malankara,0.0701,2.1499,0.0768,3.45,1,,,2,2,2,official_observed_reference,d26120fc16c3c89b1c170d0a7412d71a8c7004e22de06ca10326bd36f9b9809c
2024-06-28,Maniyar,0.1964,4.5264,0.1617,,,,,3,3,3,official_observed_reference,d26120fc16c3c89b1c170d0a7412d71a8c7004e22de06ca10326bd36f9b9809c
2024-06-28,Kuthungal,0.1815,2.3049,0.0823,10.2,14,,,3,2,2,official_observed_reference,d26120fc16c3c89b1c170d0a7412d71a8c7004e22de06ca10326bd36f9b9809c
2024-06-29,Idukki,5.126,260.277,8.9751,626,22,1,,5,2,5,official_observed_reference,7fa2209c3be1543ce7ad55d83351fdda70e6a9233399789111534562002c9ab8
2024-06-29,Sabarigiri,4.1673,151.4445,5.2222,297,21,,,6,4,6,official_observed_reference,7fa2209c3be1543ce7ad55d83351fdda70e6a9233399789111534562002c9ab8
2024-06-29,Idamalayar,0.3691,28.3841,0.9788,28.4,20,,,2,1,1,official_observed_reference,7fa2209c3be1543ce7ad55d83351fdda70e6a9233399789111534562002c9ab8
2024-06-29,Sholayar,0.8691,13.283,0.458,36.4,8,,,3,2,2,official_observed_reference,7fa2209c3be1543ce7ad55d83351fdda70e6a9233399789111534562002c9ab8
2024-06-29,Pallivasal,0.4855,13.9245,0.4802,20.4,,,2,4,4,4,official_observed_reference,7fa2209c3be1543ce7ad55d83351fdda70e6a9233399789111534562002c9ab8
2024-06-29,Kuttiadi,3.9393,54.8017,1.8897,196,22,1,,5,5,5,official_observed_reference,7fa2209c3be1543ce7ad55d83351fdda70e6a9233399789111534562002c9ab8
2024-06-29,Panniar,0.1043,11.5698,0.399,31,19,,,2,,2,official_observed_reference,7fa2209c3be1543ce7ad55d83351fdda70e6a9233399789111534562002c9ab8
2024-06-29,Neriamangalam,1.8146,26.7727,0.9232,77.6,22,,,4,4,4,official_observed_reference,7fa2209c3be1543ce7ad55d83351fdda70e6a9233399789111534562002c9ab8
2024-06-29,Lower Periyar,3.899,49.181,1.6959,166,,,,3,3,3,official_observed_reference,7fa2209c3be1543ce7ad55d83351fdda70e6a9233399789111534562002c9ab8
2024-06-29,"Poringalkuthu, PLBE",1.3124,20.3745,0.7026,55,21,,,6,5,6,official_observed_reference,7fa2209c3be1543ce7ad55d83351fdda70e6a9233399789111534562002c9ab8
2024-06-29,Sengulam,0.3825,10.0473,0.3465,50,20,,,4,1,4,official_observed_reference,7fa2209c3be1543ce7ad55d83351fdda70e6a9233399789111534562002c9ab8
2024-06-29,Kakkad,0.8055,24.5016,0.8449,38.46,1,,,2,2,2,official_observed_reference,7fa2209c3be1543ce7ad55d83351fdda70e6a9233399789111534562002c9ab8
2024-06-29,Kallada,0.1542,4.2238,0.1456,6.6,9,,,2,1,1,official_observed_reference,7fa2209c3be1543ce7ad55d83351fdda70e6a9233399789111534562002c9ab8
2024-06-29,Malankara,0.0728,2.2227,0.0766,3.45,11,,,2,2,2,official_observed_reference,7fa2209c3be1543ce7ad55d83351fdda70e6a9233399789111534562002c9ab8
2024-06-29,Maniyar,0.2005,4.7269,0.163,,,,,3,3,3,official_observed_reference,7fa2209c3be1543ce7ad55d83351fdda70e6a9233399789111534562002c9ab8
2024-06-29,Kuthungal,0.1366,2.4415,0.0842,6.4,7,,,3,1,1,official_observed_reference,7fa2209c3be1543ce7ad55d83351fdda70e6a9233399789111534562002c9ab8
2024-06-30,Idukki,5.145,265.422,8.8474,628,,1,,5,3,5,official_observed_reference,e87cde3cd4a0a56fe3869f5167c49f2cd6aea961dcee3d34db655f60ff27123c
2024-06-30,Sabarigiri,3.3604,154.8049,5.1602,300.4,21,,,6,3,6,official_observed_reference,e87cde3cd4a0a56fe3869f5167c49f2cd6aea961dcee3d34db655f60ff27123c
2024-06-30,Idamalayar,0.3694,28.7535,0.9585,29.8,19,,,2,1,2,official_observed_reference,e87cde3cd4a0a56fe3869f5167c49f2cd6aea961dcee3d34db655f60ff27123c
2024-06-30,Sholayar,0.4737,13.7567,0.4586,36.4,18,1,,2,1,2,official_observed_reference,e87cde3cd4a0a56fe3869f5167c49f2cd6aea961dcee3d34db655f60ff27123c
2024-06-30,Pallivasal,0.4855,14.41,0.4803,20.4,,,2,4,4,4,official_observed_reference,e87cde3cd4a0a56fe3869f5167c49f2cd6aea961dcee3d34db655f60ff27123c
2024-06-30,Kuttiadi,2.8274,57.6291,1.921,197,19,1,,5,4,5,official_observed_reference,e87cde3cd4a0a56fe3869f5167c49f2cd6aea961dcee3d34db655f60ff27123c
2024-06-30,Panniar,0.1552,11.725,0.3908,30.8,20,,,2,,2,official_observed_reference,e87cde3cd4a0a56fe3869f5167c49f2cd6aea961dcee3d34db655f60ff27123c
2024-06-30,Neriamangalam,1.8109,28.5836,0.9528,77.4,6,,,4,4,4,official_observed_reference,e87cde3cd4a0a56fe3869f5167c49f2cd6aea961dcee3d34db655f60ff27123c
2024-06-30,Lower Periyar,3.639,52.82,1.7607,168,,,,3,3,3,official_observed_reference,e87cde3cd4a0a56fe3869f5167c49f2cd6aea961dcee3d34db655f60ff27123c
2024-06-30,"Poringalkuthu, PLBE",1.3121,21.6866,0.7229,54.92,14,,,6,5,6,official_observed_reference,e87cde3cd4a0a56fe3869f5167c49f2cd6aea961dcee3d34db655f60ff27123c
2024-06-30,Sengulam,0.2699,10.3172,0.3439,52,23,,,4,1,4,official_observed_reference,e87cde3cd4a0a56fe3869f5167c49f2cd6aea961dcee3d34db655f60ff27123c
2024-06-30,Kakkad,0.6321,25.1337,0.8378,37.8,1,,,2,2,2,official_observed_reference,e87cde3cd4a0a56fe3869f5167c49f2cd6aea961dcee3d34db655f60ff27123c
2024-06-30,Kallada,0.1557,4.3795,0.146,6.6,1,,,2,1,2,official_observed_reference,e87cde3cd4a0a56fe3869f5167c49f2cd6aea961dcee3d34db655f60ff27123c
2024-06-30,Malankara,0.0794,2.3021,0.0767,3.6,9,,,2,1,1,official_observed_reference,e87cde3cd4a0a56fe3869f5167c49f2cd6aea961dcee3d34db655f60ff27123c
2024-06-30,Maniyar,0.1657,4.8926,0.1631,,,,,3,3,3,official_observed_reference,e87cde3cd4a0a56fe3869f5167c49f2cd6aea961dcee3d34db655f60ff27123c
2024-06-30,Kuthungal,0.1167,2.5582,0.0853,6,7,,,3,1,1,official_observed_reference,e87cde3cd4a0a56fe3869f5167c49f2cd6aea961dcee3d34db655f60ff27123c
2024-07-01,Idukki,8.966,8.966,8.966,618,1,1,,5,5,5,official_observed_reference,d2687781a8a3b9299bb53e3faca55a635b4a74adb2aa3ba7657746601ede7282
2024-07-01,Sabarigiri,5.6257,5.6257,5.6257,300.8,19,,,6,6,6,official_observed_reference,d2687781a8a3b9299bb53e3faca55a635b4a74adb2aa3ba7657746601ede7282
2024-07-01,Idamalayar,0.4459,0.4459,0.4459,30.2,18,1,,1,1,1,official_observed_reference,d2687781a8a3b9299bb53e3faca55a635b4a74adb2aa3ba7657746601ede7282
2024-07-01,Sholayar,0.4513,0.4513,0.4513,36.4,2,1,,2,,2,official_observed_reference,d2687781a8a3b9299bb53e3faca55a635b4a74adb2aa3ba7657746601ede7282
2024-07-01,Pallivasal,0.4852,0.4852,0.4852,20.4,1,,2,4,4,4,official_observed_reference,d2687781a8a3b9299bb53e3faca55a635b4a74adb2aa3ba7657746601ede7282
2024-07-01,Kuttiadi,4.3272,4.3272,4.3272,193.6,1,1,,5,5,5,official_observed_reference,d2687781a8a3b9299bb53e3faca55a635b4a74adb2aa3ba7657746601ede7282
2024-07-01,Panniar,0.5167,0.5167,0.5167,30.8,,,,2,1,2,official_observed_reference,d2687781a8a3b9299bb53e3faca55a635b4a74adb2aa3ba7657746601ede7282
2024-07-01,Neriamangalam,1.8086,1.8086,1.8086,77.4,7,,,4,4,4,official_observed_reference,d2687781a8a3b9299bb53e3faca55a635b4a74adb2aa3ba7657746601ede7282
2024-07-01,Lower Periyar,3.119,3.119,3.119,162,22,,,3,3,3,official_observed_reference,d2687781a8a3b9299bb53e3faca55a635b4a74adb2aa3ba7657746601ede7282
2024-07-01,"Poringalkuthu, PLBE",1.3137,1.3137,1.3137,55.26,12,,,6,6,6,official_observed_reference,d2687781a8a3b9299bb53e3faca55a635b4a74adb2aa3ba7657746601ede7282
2024-07-01,Sengulam,0.3889,0.3889,0.3889,51.4,1,,,4,,4,official_observed_reference,d2687781a8a3b9299bb53e3faca55a635b4a74adb2aa3ba7657746601ede7282
2024-07-01,Kakkad,0.8913,0.8913,0.8913,38.06,23,,,2,2,2,official_observed_reference,d2687781a8a3b9299bb53e3faca55a635b4a74adb2aa3ba7657746601ede7282
2024-07-01,Kallada,0.1569,0.1569,0.1569,6.6,,,,2,1,1,official_observed_reference,d2687781a8a3b9299bb53e3faca55a635b4a74adb2aa3ba7657746601ede7282
2024-07-01,Malankara,0.0745,0.0745,0.0745,3.45,,,,2,2,2,official_observed_reference,d2687781a8a3b9299bb53e3faca55a635b4a74adb2aa3ba7657746601ede7282
2024-07-01,Maniyar,0.1833,0.1833,0.1833,,,,,3,3,3,official_observed_reference,d2687781a8a3b9299bb53e3faca55a635b4a74adb2aa3ba7657746601ede7282
2024-07-01,Kuthungal,0.0992,0.0992,0.0992,4.8,1,,,3,1,1,official_observed_reference,d2687781a8a3b9299bb53e3faca55a635b4a74adb2aa3ba7657746601ede7282
2024-07-02,Idukki,8.691,17.657,8.8285,632,19,1,,5,5,5,official_observed_reference,7b91dcad4a2baa5c30eac7a62e04a96fd3cc9b2e5701eafc912551c9ed145fe9
2024-07-02,Sabarigiri,5.4726,11.0983,5.5492,300.8,19,,,6,6,6,official_observed_reference,7b91dcad4a2baa5c30eac7a62e04a96fd3cc9b2e5701eafc912551c9ed145fe9
2024-07-02,Idamalayar,0.692,1.1379,0.569,30.4,4,1,,1,1,1,official_observed_reference,7b91dcad4a2baa5c30eac7a62e04a96fd3cc9b2e5701eafc912551c9ed145fe9
2024-07-02,Sholayar,0.2248,0.6761,0.3381,36.4,19,1,,2,,2,official_observed_reference,7b91dcad4a2baa5c30eac7a62e04a96fd3cc9b2e5701eafc912551c9ed145fe9
2024-07-02,Pallivasal,0.4851,0.9703,0.4852,20.4,4,,2,4,4,4,official_observed_reference,7b91dcad4a2baa5c30eac7a62e04a96fd3cc9b2e5701eafc912551c9ed145fe9
2024-07-02,Kuttiadi,3.6675,7.9947,3.9974,196.4,19,1,,5,5,5,official_observed_reference,7b91dcad4a2baa5c30eac7a62e04a96fd3cc9b2e5701eafc912551c9ed145fe9
2024-07-02,Panniar,0.5487,1.0654,0.5327,30.8,1,,,2,1,1,official_observed_reference,7b91dcad4a2baa5c30eac7a62e04a96fd3cc9b2e5701eafc912551c9ed145fe9
2024-07-02,Neriamangalam,1.7186,3.5272,1.7636,77.2,10,,,4,4,4,official_observed_reference,7b91dcad4a2baa5c30eac7a62e04a96fd3cc9b2e5701eafc912551c9ed145fe9
2024-07-02,Lower Periyar,2.932,6.051,3.0255,166,21,,,3,3,3,official_observed_reference,7b91dcad4a2baa5c30eac7a62e04a96fd3cc9b2e5701eafc912551c9ed145fe9
2024-07-02,"Poringalkuthu, PLBE",1.3104,2.6241,1.312,54.84,6,,,6,6,6,official_observed_reference,7b91dcad4a2baa5c30eac7a62e04a96fd3cc9b2e5701eafc912551c9ed145fe9
