date,interface_name_as_reported,import_mu,month_cumulative_mu,source_daily_average_mu,classification,source_sha256
2025-02-07,400KV MDKA,7.686,51.889,7.4127,official_observed_reference,71ae1e964c2a671ee37f90f1e7b989bce5956a69983a462481e3f381181d1825
2025-02-07,400KV PKKD,7.787,53.772,,official_observed_reference,71ae1e964c2a671ee37f90f1e7b989bce5956a69983a462481e3f381181d1825
2025-02-07,400KV KOCHI+KOTTAYAM,14.115,100.722,14.3889,official_observed_reference,71ae1e964c2a671ee37f90f1e7b989bce5956a69983a462481e3f381181d1825
2025-02-07,400KV KOZHKOD,13.852,100.018,,official_observed_reference,71ae1e964c2a671ee37f90f1e7b989bce5956a69983a462481e3f381181d1825
2025-02-07,400KV NORTH TRSR,5.8504,41.1871,5.8839,official_observed_reference,71ae1e964c2a671ee37f90f1e7b989bce5956a69983a462481e3f381181d1825
2025-02-07,400KV TVM,9.39,63.575,,official_observed_reference,71ae1e964c2a671ee37f90f1e7b989bce5956a69983a462481e3f381181d1825
2025-02-07,220KV_KNPA+SBGR +PVUD+EDMN,12.4192,82.3516,11.7645,official_observed_reference,71ae1e964c2a671ee37f90f1e7b989bce5956a69983a462481e3f381181d1825
2025-02-07,110KV_MJSM +PRSLA,0.7476,5.1735,,official_observed_reference,71ae1e964c2a671ee37f90f1e7b989bce5956a69983a462481e3f381181d1825
2025-02-08,400KV MDKA,7.578,59.467,7.4334,official_observed_reference,05c15a115b6f7ccec78426fa799039d437ce97adf0307bb831922c0cfe1221c7
2025-02-08,400KV PKKD,7.24,61.012,,official_observed_reference,05c15a115b6f7ccec78426fa799039d437ce97adf0307bb831922c0cfe1221c7
2025-02-08,400KV KOCHI+KOTTAYAM,12.984,113.706,14.2133,official_observed_reference,05c15a115b6f7ccec78426fa799039d437ce97adf0307bb831922c0cfe1221c7
2025-02-08,400KV KOZHKOD,13.663,113.681,,official_observed_reference,05c15a115b6f7ccec78426fa799039d437ce97adf0307bb831922c0cfe1221c7
2025-02-08,400KV NORTH TRSR,6.0756,47.2627,5.9078,official_observed_reference,05c15a115b6f7ccec78426fa799039d437ce97adf0307bb831922c0cfe1221c7
2025-02-08,400KV TVM,8.51,72.085,,official_observed_reference,05c15a115b6f7ccec78426fa799039d437ce97adf0307bb831922c0cfe1221c7
2025-02-08,220KV_KNPA+SBGR +PVUD+EDMN,10.001,92.3526,11.5441,official_observed_reference,05c15a115b6f7ccec78426fa799039d437ce97adf0307bb831922c0cfe1221c7
2025-02-08,110KV_MJSM +PRSLA,0.7122,5.8856,,official_observed_reference,05c15a115b6f7ccec78426fa799039d437ce97adf0307bb831922c0cfe1221c7
2025-02-09,400KV MDKA,7.109,66.576,7.3973,official_observed_reference,48812db22133e48b41c0b50cdbdd4125ca13d7777f54cdf1d109d8764cb032d1
2025-02-09,400KV PKKD,6.564,67.576,,official_observed_reference,48812db22133e48b41c0b50cdbdd4125ca13d7777f54cdf1d109d8764cb032d1
2025-02-09,400KV KOCHI+KOTTAYAM,11.96,125.666,13.9629,official_observed_reference,48812db22133e48b41c0b50cdbdd4125ca13d7777f54cdf1d109d8764cb032d1
2025-02-09,400KV KOZHKOD,12.489,126.17,,official_observed_reference,48812db22133e48b41c0b50cdbdd4125ca13d7777f54cdf1d109d8764cb032d1
2025-02-09,400KV NORTH TRSR,5.737,52.9997,5.8889,official_observed_reference,48812db22133e48b41c0b50cdbdd4125ca13d7777f54cdf1d109d8764cb032d1
2025-02-09,400KV TVM,8.108,80.193,,official_observed_reference,48812db22133e48b41c0b50cdbdd4125ca13d7777f54cdf1d109d8764cb032d1
2025-02-09,220KV_KNPA+SBGR +PVUD+EDMN,9.0375,101.3901,11.2656,official_observed_reference,48812db22133e48b41c0b50cdbdd4125ca13d7777f54cdf1d109d8764cb032d1
2025-02-09,110KV_MJSM +PRSLA,0.6936,6.5792,,official_observed_reference,48812db22133e48b41c0b50cdbdd4125ca13d7777f54cdf1d109d8764cb032d1
2025-02-10,400KV MDKA,7.602,74.178,7.4178,official_observed_reference,6330d5957efa8b723e1fc943ca1ed3e4fd92aea6c15fa8e0793c279ac097c9c6
2025-02-10,400KV PKKD,7.139,74.715,,official_observed_reference,6330d5957efa8b723e1fc943ca1ed3e4fd92aea6c15fa8e0793c279ac097c9c6
2025-02-10,400KV KOCHI+KOTTAYAM,13.528,139.194,13.9194,official_observed_reference,6330d5957efa8b723e1fc943ca1ed3e4fd92aea6c15fa8e0793c279ac097c9c6
2025-02-10,400KV KOZHKOD,13.955,140.125,,official_observed_reference,6330d5957efa8b723e1fc943ca1ed3e4fd92aea6c15fa8e0793c279ac097c9c6
2025-02-10,400KV NORTH TRSR,5.9141,58.9138,5.8914,official_observed_reference,6330d5957efa8b723e1fc943ca1ed3e4fd92aea6c15fa8e0793c279ac097c9c6
2025-02-10,400KV TVM,8.872,89.065,,official_observed_reference,6330d5957efa8b723e1fc943ca1ed3e4fd92aea6c15fa8e0793c279ac097c9c6
2025-02-10,220KV_KNPA+SBGR +PVUD+EDMN,10.0662,111.4563,11.1456,official_observed_reference,6330d5957efa8b723e1fc943ca1ed3e4fd92aea6c15fa8e0793c279ac097c9c6
2025-02-10,110KV_MJSM +PRSLA,0.7442,7.3234,,official_observed_reference,6330d5957efa8b723e1fc943ca1ed3e4fd92aea6c15fa8e0793c279ac097c9c6
2025-02-11,400KV MDKA,8.218,82.396,7.4905,official_observed_reference,02be77c5fffbe9c377e73ff5c3c30a67ef714de573f8c289519ab712abb84cfd
2025-02-11,400KV PKKD,7.444,82.159,,official_observed_reference,02be77c5fffbe9c377e73ff5c3c30a67ef714de573f8c289519ab712abb84cfd
2025-02-11,400KV KOCHI+KOTTAYAM,14.874,154.068,14.0062,official_observed_reference,02be77c5fffbe9c377e73ff5c3c30a67ef714de573f8c289519ab712abb84cfd
2025-02-11,400KV KOZHKOD,13.591,153.716,,official_observed_reference,02be77c5fffbe9c377e73ff5c3c30a67ef714de573f8c289519ab712abb84cfd
2025-02-11,400KV NORTH TRSR,6.0342,64.9479,5.9044,official_observed_reference,02be77c5fffbe9c377e73ff5c3c30a67ef714de573f8c289519ab712abb84cfd
2025-02-11,400KV TVM,8.995,98.06,,official_observed_reference,02be77c5fffbe9c377e73ff5c3c30a67ef714de573f8c289519ab712abb84cfd
2025-02-11,220KV_KNPA+SBGR +PVUD+EDMN,9.5031,120.9594,10.9963,official_observed_reference,02be77c5fffbe9c377e73ff5c3c30a67ef714de573f8c289519ab712abb84cfd
2025-02-11,110KV_MJSM +PRSLA,0.7456,8.069,,official_observed_reference,02be77c5fffbe9c377e73ff5c3c30a67ef714de573f8c289519ab712abb84cfd
2025-02-12,400KV MDKA,7.493,89.889,7.4908,official_observed_reference,781c91eb823adb3812759fc4cabc5971dbec893be737b40c7d86013c69ab900e
2025-02-12,400KV PKKD,6.93,89.089,,official_observed_reference,781c91eb823adb3812759fc4cabc5971dbec893be737b40c7d86013c69ab900e
2025-02-12,400KV KOCHI+KOTTAYAM,14.522,168.59,14.0492,official_observed_reference,781c91eb823adb3812759fc4cabc5971dbec893be737b40c7d86013c69ab900e
2025-02-12,400KV KOZHKOD,14.582,168.298,,official_observed_reference,781c91eb823adb3812759fc4cabc5971dbec893be737b40c7d86013c69ab900e
2025-02-12,400KV NORTH TRSR,5.9152,70.8631,5.9053,official_observed_reference,781c91eb823adb3812759fc4cabc5971dbec893be737b40c7d86013c69ab900e
2025-02-12,400KV TVM,9.013,107.073,,official_observed_reference,781c91eb823adb3812759fc4cabc5971dbec893be737b40c7d86013c69ab900e
2025-02-12,220KV_KNPA+SBGR +PVUD+EDMN,9.5878,130.5472,10.8789,official_observed_reference,781c91eb823adb3812759fc4cabc5971dbec893be737b40c7d86013c69ab900e
2025-02-12,110KV_MJSM +PRSLA,0.7481,8.8171,,official_observed_reference,781c91eb823adb3812759fc4cabc5971dbec893be737b40c7d86013c69ab900e
2025-02-13,400KV MDKA,7.995,97.884,7.5295,official_observed_reference,3f2e1e76db6c5e67073d393df970bf1b29d43228bf57583aaecf8c599da9a27f
2025-02-13,400KV PKKD,7.239,96.328,,official_observed_reference,3f2e1e76db6c5e67073d393df970bf1b29d43228bf57583aaecf8c599da9a27f
2025-02-13,400KV KOCHI+KOTTAYAM,13.49,182.08,14.0062,official_observed_reference,3f2e1e76db6c5e67073d393df970bf1b29d43228bf57583aaecf8c599da9a27f
2025-02-13,400KV KOZHKOD,14.073,182.371,,official_observed_reference,3f2e1e76db6c5e67073d393df970bf1b29d43228bf57583aaecf8c599da9a27f
2025-02-13,400KV NORTH TRSR,5.8969,76.76,5.9046,official_observed_reference,3f2e1e76db6c5e67073d393df970bf1b29d43228bf57583aaecf8c599da9a27f
2025-02-13,400KV TVM,8.983,116.056,,official_observed_reference,3f2e1e76db6c5e67073d393df970bf1b29d43228bf57583aaecf8c599da9a27f
2025-02-13,220KV_KNPA+SBGR +PVUD+EDMN,8.808,139.3552,10.7196,official_observed_reference,3f2e1e76db6c5e67073d393df970bf1b29d43228bf57583aaecf8c599da9a27f
2025-02-13,110KV_MJSM +PRSLA,0.7268,9.5439,,official_observed_reference,3f2e1e76db6c5e67073d393df970bf1b29d43228bf57583aaecf8c599da9a27f
2025-02-14,400KV MDKA,8.152,106.036,7.574,official_observed_reference,3a2bb9c28eff7de276bfb754b9c56e2effa42d4317550f420472d9cba1fe1f26
2025-02-14,400KV PKKD,7.531,103.859,,official_observed_reference,3a2bb9c28eff7de276bfb754b9c56e2effa42d4317550f420472d9cba1fe1f26
2025-02-14,400KV KOCHI+KOTTAYAM,14.127,196.207,14.0148,official_observed_reference,3a2bb9c28eff7de276bfb754b9c56e2effa42d4317550f420472d9cba1fe1f26
2025-02-14,400KV KOZHKOD,14.422,196.793,,official_observed_reference,3a2bb9c28eff7de276bfb754b9c56e2effa42d4317550f420472d9cba1fe1f26
2025-02-14,400KV NORTH TRSR,6.0933,82.8533,5.9181,official_observed_reference,3a2bb9c28eff7de276bfb754b9c56e2effa42d4317550f420472d9cba1fe1f26
2025-02-14,400KV TVM,9.095,125.151,,official_observed_reference,3a2bb9c28eff7de276bfb754b9c56e2effa42d4317550f420472d9cba1fe1f26
2025-02-14,220KV_KNPA+SBGR +PVUD+EDMN,8.9528,148.308,10.5934,official_observed_reference,3a2bb9c28eff7de276bfb754b9c56e2effa42d4317550f420472d9cba1fe1f26
2025-02-14,110KV_MJSM +PRSLA,0.75,10.2939,,official_observed_reference,3a2bb9c28eff7de276bfb754b9c56e2effa42d4317550f420472d9cba1fe1f26
2025-02-15,400KV MDKA,8.437,114.473,7.6315,official_observed_reference,8a3b21e187ffc834ef03ff8cfb136094d10e50d92dd66895c8cae802be23cc09
2025-02-15,400KV PKKD,8.289,112.148,,official_observed_reference,8a3b21e187ffc834ef03ff8cfb136094d10e50d92dd66895c8cae802be23cc09
2025-02-15,400KV KOCHI+KOTTAYAM,15.278,211.485,14.099,official_observed_reference,8a3b21e187ffc834ef03ff8cfb136094d10e50d92dd66895c8cae802be23cc09
2025-02-15,400KV KOZHKOD,14.797,211.59,,official_observed_reference,8a3b21e187ffc834ef03ff8cfb136094d10e50d92dd66895c8cae802be23cc09
2025-02-15,400KV NORTH TRSR,6.2901,89.1434,5.9429,official_observed_reference,8a3b21e187ffc834ef03ff8cfb136094d10e50d92dd66895c8cae802be23cc09
2025-02-15,400KV TVM,9.13,134.281,,official_observed_reference,8a3b21e187ffc834ef03ff8cfb136094d10e50d92dd66895c8cae802be23cc09
2025-02-15,220KV_KNPA+SBGR +PVUD+EDMN,10.1653,158.4733,10.5649,official_observed_reference,8a3b21e187ffc834ef03ff8cfb136094d10e50d92dd66895c8cae802be23cc09
2025-02-15,110KV_MJSM +PRSLA,0.6599,10.9537,,official_observed_reference,8a3b21e187ffc834ef03ff8cfb136094d10e50d92dd66895c8cae802be23cc09
2025-02-16,400KV MDKA,7.956,122.429,7.6518,official_observed_reference,ca95b5eaa7674715777a6b227d564c6d316f109e65c0a8ac74e56eab0b9725d2
2025-02-16,400KV PKKD,6.87,119.018,,official_observed_reference,ca95b5eaa7674715777a6b227d564c6d316f109e65c0a8ac74e56eab0b9725d2
2025-02-16,400KV KOCHI+KOTTAYAM,13.171,224.656,14.041,official_observed_reference,ca95b5eaa7674715777a6b227d564c6d316f109e65c0a8ac74e56eab0b9725d2
2025-02-16,400KV KOZHKOD,13.341,224.931,,official_observed_reference,ca95b5eaa7674715777a6b227d564c6d316f109e65c0a8ac74e56eab0b9725d2
2025-02-16,400KV NORTH TRSR,6.0039,95.1473,5.9467,official_observed_reference,ca95b5eaa7674715777a6b227d564c6d316f109e65c0a8ac74e56eab0b9725d2
2025-02-16,400KV TVM,8.228,142.509,,official_observed_reference,ca95b5eaa7674715777a6b227d564c6d316f109e65c0a8ac74e56eab0b9725d2
2025-02-16,220KV_KNPA+SBGR +PVUD+EDMN,9.0074,167.4806,10.4675,official_observed_reference,ca95b5eaa7674715777a6b227d564c6d316f109e65c0a8ac74e56eab0b9725d2
2025-02-16,110KV_MJSM +PRSLA,0.7392,11.6929,,official_observed_reference,ca95b5eaa7674715777a6b227d564c6d316f109e65c0a8ac74e56eab0b9725d2
2025-02-17,400KV MDKA,8.235,130.664,7.6861,official_observed_reference,14845b7899a60d50c1ec9fdd35d6e085e5fe508a74c8c12f159b7a34f3bf6770
2025-02-17,400KV PKKD,7.256,126.274,,official_observed_reference,14845b7899a60d50c1ec9fdd35d6e085e5fe508a74c8c12f159b7a34f3bf6770
2025-02-17,400KV KOCHI+KOTTAYAM,13.789,238.445,14.0262,official_observed_reference,14845b7899a60d50c1ec9fdd35d6e085e5fe508a74c8c12f159b7a34f3bf6770
2025-02-17,400KV KOZHKOD,14.231,239.162,,official_observed_reference,14845b7899a60d50c1ec9fdd35d6e085e5fe508a74c8c12f159b7a34f3bf6770
2025-02-17,400KV NORTH TRSR,6.1172,101.2645,5.9567,official_observed_reference,14845b7899a60d50c1ec9fdd35d6e085e5fe508a74c8c12f159b7a34f3bf6770
2025-02-17,400KV TVM,8.753,151.262,,official_observed_reference,14845b7899a60d50c1ec9fdd35d6e085e5fe508a74c8c12f159b7a34f3bf6770
2025-02-17,220KV_KNPA+SBGR +PVUD+EDMN,9.4696,176.9502,10.4088,official_observed_reference,14845b7899a60d50c1ec9fdd35d6e085e5fe508a74c8c12f159b7a34f3bf6770
2025-02-17,110KV_MJSM +PRSLA,0.7584,12.4513,,official_observed_reference,14845b7899a60d50c1ec9fdd35d6e085e5fe508a74c8c12f159b7a34f3bf6770
2025-02-18,400KV MDKA,8.302,138.966,7.7203,official_observed_reference,84bcc21c9ce70da88dc280a0aff834ecd4e3e20c8d1e6b15c589b5e1391b7a6e
2025-02-18,400KV PKKD,7.814,134.088,,official_observed_reference,84bcc21c9ce70da88dc280a0aff834ecd4e3e20c8d1e6b15c589b5e1391b7a6e
2025-02-18,400KV KOCHI+KOTTAYAM,14.313,252.758,14.0421,official_observed_reference,84bcc21c9ce70da88dc280a0aff834ecd4e3e20c8d1e6b15c589b5e1391b7a6e
2025-02-18,400KV KOZHKOD,14.252,253.414,,official_observed_reference,84bcc21c9ce70da88dc280a0aff834ecd4e3e20c8d1e6b15c589b5e1391b7a6e
2025-02-18,400KV NORTH TRSR,6.2024,107.4669,5.9704,official_observed_reference,84bcc21c9ce70da88dc280a0aff834ecd4e3e20c8d1e6b15c589b5e1391b7a6e
2025-02-18,400KV TVM,9.049,160.311,,official_observed_reference,84bcc21c9ce70da88dc280a0aff834ecd4e3e20c8d1e6b15c589b5e1391b7a6e
2025-02-18,220KV_KNPA+SBGR +PVUD+EDMN,9.8771,186.8273,10.3793,official_observed_reference,84bcc21c9ce70da88dc280a0aff834ecd4e3e20c8d1e6b15c589b5e1391b7a6e
2025-02-18,110KV_MJSM +PRSLA,0.7693,13.2205,,official_observed_reference,84bcc21c9ce70da88dc280a0aff834ecd4e3e20c8d1e6b15c589b5e1391b7a6e
2025-02-20,400KV MDKA,8.624,155.682,7.7841,official_observed_reference,062ead755df765d9c97b98c0575d9fa291b5094509748555caaa4861e242c842
2025-02-20,400KV PKKD,8.019,150.112,,official_observed_reference,062ead755df765d9c97b98c0575d9fa291b5094509748555caaa4861e242c842
2025-02-20,400KV KOCHI+KOTTAYAM,14.198,281.002,14.0501,official_observed_reference,062ead755df765d9c97b98c0575d9fa291b5094509748555caaa4861e242c842
2025-02-20,400KV KOZHKOD,15.085,283.144,,official_observed_reference,062ead755df765d9c97b98c0575d9fa291b5094509748555caaa4861e242c842
2025-02-20,400KV NORTH TRSR,6.6144,120.4038,6.0202,official_observed_reference,062ead755df765d9c97b98c0575d9fa291b5094509748555caaa4861e242c842
2025-02-20,400KV TVM,9.171,178.626,,official_observed_reference,062ead755df765d9c97b98c0575d9fa291b5094509748555caaa4861e242c842
2025-02-20,220KV_KNPA+SBGR +PVUD+EDMN,9.8545,206.3056,10.3153,official_observed_reference,062ead755df765d9c97b98c0575d9fa291b5094509748555caaa4861e242c842
2025-02-20,110KV_MJSM +PRSLA,0.7565,14.6447,,official_observed_reference,062ead755df765d9c97b98c0575d9fa291b5094509748555caaa4861e242c842
2025-02-21,400KV MDKA,8.802,164.484,7.8326,official_observed_reference,0a480286538a55ae3c67df85aae6b2d7125c841280418357af6ff05a79503bb9
2025-02-21,400KV PKKD,7.941,158.053,,official_observed_reference,0a480286538a55ae3c67df85aae6b2d7125c841280418357af6ff05a79503bb9
2025-02-21,400KV KOCHI+KOTTAYAM,14.763,295.765,14.084,official_observed_reference,0a480286538a55ae3c67df85aae6b2d7125c841280418357af6ff05a79503bb9
2025-02-21,400KV KOZHKOD,15.172,298.316,,official_observed_reference,0a480286538a55ae3c67df85aae6b2d7125c841280418357af6ff05a79503bb9
2025-02-21,400KV NORTH TRSR,6.5569,126.9606,6.0457,official_observed_reference,0a480286538a55ae3c67df85aae6b2d7125c841280418357af6ff05a79503bb9
2025-02-21,400KV TVM,9.107,187.733,,official_observed_reference,0a480286538a55ae3c67df85aae6b2d7125c841280418357af6ff05a79503bb9
2025-02-21,220KV_KNPA+SBGR +PVUD+EDMN,9.8345,216.1401,10.2924,official_observed_reference,0a480286538a55ae3c67df85aae6b2d7125c841280418357af6ff05a79503bb9
2025-02-21,110KV_MJSM +PRSLA,0.7464,15.3911,,official_observed_reference,0a480286538a55ae3c67df85aae6b2d7125c841280418357af6ff05a79503bb9
2025-02-22,400KV MDKA,8.816,173.3,7.8773,official_observed_reference,28dc840df23a9ef321f3ceb5d24c06175b62b365a0255a72e29bccf5f864f867
2025-02-22,400KV PKKD,8.075,166.128,,official_observed_reference,28dc840df23a9ef321f3ceb5d24c06175b62b365a0255a72e29bccf5f864f867
2025-02-22,400KV KOCHI+KOTTAYAM,15.09,310.855,14.1298,official_observed_reference,28dc840df23a9ef321f3ceb5d24c06175b62b365a0255a72e29bccf5f864f867
2025-02-22,400KV KOZHKOD,15.257,313.573,,official_observed_reference,28dc840df23a9ef321f3ceb5d24c06175b62b365a0255a72e29bccf5f864f867
2025-02-22,400KV NORTH TRSR,6.4592,133.4198,6.0645,official_observed_reference,28dc840df23a9ef321f3ceb5d24c06175b62b365a0255a72e29bccf5f864f867
2025-02-22,400KV TVM,9.116,196.849,,official_observed_reference,28dc840df23a9ef321f3ceb5d24c06175b62b365a0255a72e29bccf5f864f867
2025-02-22,220KV_KNPA+SBGR +PVUD+EDMN,9.9029,226.043,10.2747,official_observed_reference,28dc840df23a9ef321f3ceb5d24c06175b62b365a0255a72e29bccf5f864f867
2025-02-22,110KV_MJSM +PRSLA,0.7648,16.1559,,official_observed_reference,28dc840df23a9ef321f3ceb5d24c06175b62b365a0255a72e29bccf5f864f867
2025-02-23,400KV MDKA,8.702,182.002,7.9131,official_observed_reference,be5a675583d933441fbd27f79cce6348e9aca407cf1a9a1c5ce691507b70d421
2025-02-23,400KV PKKD,7.599,173.727,,official_observed_reference,be5a675583d933441fbd27f79cce6348e9aca407cf1a9a1c5ce691507b70d421
2025-02-23,400KV KOCHI+KOTTAYAM,15.328,326.183,14.1819,official_observed_reference,be5a675583d933441fbd27f79cce6348e9aca407cf1a9a1c5ce691507b70d421
2025-02-23,400KV KOZHKOD,14.799,328.372,,official_observed_reference,be5a675583d933441fbd27f79cce6348e9aca407cf1a9a1c5ce691507b70d421
2025-02-23,400KV NORTH TRSR,6.4128,139.8326,6.0797,official_observed_reference,be5a675583d933441fbd27f79cce6348e9aca407cf1a9a1c5ce691507b70d421
2025-02-23,400KV TVM,9.032,205.881,,official_observed_reference,be5a675583d933441fbd27f79cce6348e9aca407cf1a9a1c5ce691507b70d421
2025-02-23,220KV_KNPA+SBGR +PVUD+EDMN,10.5552,236.5982,10.2869,official_observed_reference,be5a675583d933441fbd27f79cce6348e9aca407cf1a9a1c5ce691507b70d421
2025-02-23,110KV_MJSM +PRSLA,0.7524,16.9083,,official_observed_reference,be5a675583d933441fbd27f79cce6348e9aca407cf1a9a1c5ce691507b70d421
2025-02-24,400KV MDKA,9.124,191.126,7.9636,official_observed_reference,8ac112351a492ebe4557fa9e9bc3f3663fe7c3c428e66543041363332fb22a2e
2025-02-24,400KV PKKD,7.434,181.161,,official_observed_reference,8ac112351a492ebe4557fa9e9bc3f3663fe7c3c428e66543041363332fb22a2e
2025-02-24,400KV KOCHI+KOTTAYAM,16.557,342.74,14.2808,official_observed_reference,8ac112351a492ebe4557fa9e9bc3f3663fe7c3c428e66543041363332fb22a2e
2025-02-24,400KV KOZHKOD,15.251,343.623,,official_observed_reference,8ac112351a492ebe4557fa9e9bc3f3663fe7c3c428e66543041363332fb22a2e
2025-02-24,400KV NORTH TRSR,6.4156,146.2482,6.0937,official_observed_reference,8ac112351a492ebe4557fa9e9bc3f3663fe7c3c428e66543041363332fb22a2e
2025-02-24,400KV TVM,9.628,215.509,,official_observed_reference,8ac112351a492ebe4557fa9e9bc3f3663fe7c3c428e66543041363332fb22a2e
2025-02-24,220KV_KNPA+SBGR +PVUD+EDMN,12.1774,248.7756,10.3657,official_observed_reference,8ac112351a492ebe4557fa9e9bc3f3663fe7c3c428e66543041363332fb22a2e
2025-02-24,110KV_MJSM +PRSLA,0.763,17.6714,,official_observed_reference,8ac112351a492ebe4557fa9e9bc3f3663fe7c3c428e66543041363332fb22a2e
2025-02-25,400KV MDKA,9.031,200.157,8.0063,official_observed_reference,f0de6a4d31e6732e58689b2f090a5ed62c42b96b17491c678154a9598842277f
2025-02-25,400KV PKKD,7.621,188.782,,official_observed_reference,f0de6a4d31e6732e58689b2f090a5ed62c42b96b17491c678154a9598842277f
2025-02-25,400KV KOCHI+KOTTAYAM,16.444,359.184,14.3674,official_observed_reference,f0de6a4d31e6732e58689b2f090a5ed62c42b96b17491c678154a9598842277f
2025-02-25,400KV KOZHKOD,15.289,358.912,,official_observed_reference,f0de6a4d31e6732e58689b2f090a5ed62c42b96b17491c678154a9598842277f
2025-02-25,400KV NORTH TRSR,6.208,152.4562,6.0982,official_observed_reference,f0de6a4d31e6732e58689b2f090a5ed62c42b96b17491c678154a9598842277f
2025-02-25,400KV TVM,9.54,225.049,,official_observed_reference,f0de6a4d31e6732e58689b2f090a5ed62c42b96b17491c678154a9598842277f
2025-02-25,220KV_KNPA+SBGR +PVUD+EDMN,11.5173,260.2929,10.4117,official_observed_reference,f0de6a4d31e6732e58689b2f090a5ed62c42b96b17491c678154a9598842277f
2025-02-25,110KV_MJSM +PRSLA,0.7808,18.4521,,official_observed_reference,f0de6a4d31e6732e58689b2f090a5ed62c42b96b17491c678154a9598842277f
2025-02-26,400KV MDKA,9.545,209.702,8.0655,official_observed_reference,aebdc34540444562745a7ecf47b47440f819ffa2a3cddd0182fa406c269dfd3b
2025-02-26,400KV PKKD,7.634,196.416,,official_observed_reference,aebdc34540444562745a7ecf47b47440f819ffa2a3cddd0182fa406c269dfd3b
2025-02-26,400KV KOCHI+KOTTAYAM,17.073,376.257,14.4714,official_observed_reference,aebdc34540444562745a7ecf47b47440f819ffa2a3cddd0182fa406c269dfd3b
2025-02-26,400KV KOZHKOD,14.951,373.863,,official_observed_reference,aebdc34540444562745a7ecf47b47440f819ffa2a3cddd0182fa406c269dfd3b
2025-02-26,400KV NORTH TRSR,6.4896,158.9458,6.1133,official_observed_reference,aebdc34540444562745a7ecf47b47440f819ffa2a3cddd0182fa406c269dfd3b
2025-02-26,400KV TVM,9.828,234.877,,official_observed_reference,aebdc34540444562745a7ecf47b47440f819ffa2a3cddd0182fa406c269dfd3b
2025-02-26,220KV_KNPA+SBGR +PVUD+EDMN,12.7497,273.0426,10.5016,official_observed_reference,aebdc34540444562745a7ecf47b47440f819ffa2a3cddd0182fa406c269dfd3b
2025-02-26,110KV_MJSM +PRSLA,0.7883,19.2404,,official_observed_reference,aebdc34540444562745a7ecf47b47440f819ffa2a3cddd0182fa406c269dfd3b
2025-02-27,400KV MDKA,8.53,218.232,8.0827,official_observed_reference,8535da62a714f683d7ebf55bb073cd6feefa479c05a663a9fdeede6a3f65b4ce
2025-02-27,400KV PKKD,7.197,203.613,,official_observed_reference,8535da62a714f683d7ebf55bb073cd6feefa479c05a663a9fdeede6a3f65b4ce
2025-02-27,400KV KOCHI+KOTTAYAM,15.497,391.754,14.5094,official_observed_reference,8535da62a714f683d7ebf55bb073cd6feefa479c05a663a9fdeede6a3f65b4ce
2025-02-27,400KV KOZHKOD,15.77,389.633,,official_observed_reference,8535da62a714f683d7ebf55bb073cd6feefa479c05a663a9fdeede6a3f65b4ce
2025-02-27,400KV NORTH TRSR,6.6536,165.5993,6.1333,official_observed_reference,8535da62a714f683d7ebf55bb073cd6feefa479c05a663a9fdeede6a3f65b4ce
2025-02-27,400KV TVM,9.715,244.592,,official_observed_reference,8535da62a714f683d7ebf55bb073cd6feefa479c05a663a9fdeede6a3f65b4ce
2025-02-27,220KV_KNPA+SBGR +PVUD+EDMN,12.1157,285.1583,10.5614,official_observed_reference,8535da62a714f683d7ebf55bb073cd6feefa479c05a663a9fdeede6a3f65b4ce
2025-02-27,110KV_MJSM +PRSLA,0.7909,20.0313,,official_observed_reference,8535da62a714f683d7ebf55bb073cd6feefa479c05a663a9fdeede6a3f65b4ce
2025-02-28,400KV MDKA,9.089,227.321,8.1186,official_observed_reference,abd24bfc8a5f89abcec4fdbf9f476ccd0c006394481897546ac546aaad88f0e3
2025-02-28,400KV PKKD,7.754,211.367,,official_observed_reference,abd24bfc8a5f89abcec4fdbf9f476ccd0c006394481897546ac546aaad88f0e3
2025-02-28,400KV KOCHI+KOTTAYAM,15.318,407.072,14.5383,official_observed_reference,abd24bfc8a5f89abcec4fdbf9f476ccd0c006394481897546ac546aaad88f0e3
2025-02-28,400KV KOZHKOD,15.457,405.09,,official_observed_reference,abd24bfc8a5f89abcec4fdbf9f476ccd0c006394481897546ac546aaad88f0e3
2025-02-28,400KV NORTH TRSR,6.5716,172.171,6.149,official_observed_reference,abd24bfc8a5f89abcec4fdbf9f476ccd0c006394481897546ac546aaad88f0e3
2025-02-28,400KV TVM,9.821,254.413,,official_observed_reference,abd24bfc8a5f89abcec4fdbf9f476ccd0c006394481897546ac546aaad88f0e3
2025-02-28,220KV_KNPA+SBGR +PVUD+EDMN,11.4238,296.5821,10.5922,official_observed_reference,abd24bfc8a5f89abcec4fdbf9f476ccd0c006394481897546ac546aaad88f0e3
2025-02-28,110KV_MJSM +PRSLA,0.8009,20.8322,,official_observed_reference,abd24bfc8a5f89abcec4fdbf9f476ccd0c006394481897546ac546aaad88f0e3
2025-03-01,400KV MDKA,9.102,9.102,9.102,official_observed_reference,fddc58c5cf0ba116ffa3d13ef5d0e65bbf4b2b0f5a1686bf612630a0a540a0fd
2025-03-01,400KV PKKD,8.209,8.209,,official_observed_reference,fddc58c5cf0ba116ffa3d13ef5d0e65bbf4b2b0f5a1686bf612630a0a540a0fd
